iter	RMSE	RMSE
3794	1.424236149	1.424236149
3795	1.424206769	1.424206769
3796	1.424152559	1.424152559
3797	1.424118503	1.424118503
3798	1.424076796	1.424076796
3799	1.424033753	1.424033753
3800	1.424008982	1.424008982
3801	1.423982633	1.423982633
3802	1.423937037	1.423937037
3803	1.423874681	1.423874681
3804	1.42385185	1.42385185
3805	1.423803457	1.423803457
3806	1.423776921	1.423776921
3807	1.423710429	1.423710429
3808	1.423658994	1.423658994
3809	1.423593954	1.423593954
3810	1.423533223	1.423533223
3811	1.423484454	1.423484454
3812	1.423474372	1.423474372
3813	1.423410963	1.423410963
3814	1.423372698	1.423372698
3815	1.4233532	1.4233532
3816	1.423286567	1.423286567
3817	1.423285291	1.423285291
3818	1.423229893	1.423229893
3819	1.423187492	1.423187492
3820	1.423123159	1.423123159
3821	1.423075044	1.423075044
3822	1.423048495	1.423048495
3823	1.422987437	1.422987437
3824	1.422928867	1.422928867
3825	1.422860573	1.422860573
3826	1.422796894	1.422796894
3827	1.422719661	1.422719661
3828	1.422696691	1.422696691
3829	1.422650871	1.422650871
3830	1.422558254	1.422558254
3831	1.4225038	1.4225038
3832	1.422468306	1.422468306
3833	1.422421992	1.422421992
3834	1.422395553	1.422395553
3835	1.422358901	1.422358901
3836	1.422304074	1.422304074
3837	1.422213198	1.422213198
3838	1.422183837	1.422183837
3839	1.422162621	1.422162621
3840	1.422132772	1.422132772
3841	1.422117391	1.422117391
3842	1.422075626	1.422075626
3843	1.422004434	1.422004434
3844	1.421971785	1.421971785
3845	1.421887211	1.421887211
3846	1.421864227	1.421864227
3847	1.421838081	1.421838081
3848	1.421811388	1.421811388
3849	1.42175806	1.42175806
3850	1.421733675	1.421733675
3851	1.42165006	1.42165006
3852	1.421606761	1.421606761
3853	1.421554459	1.421554459
3854	1.421510974	1.421510974
3855	1.421466028	1.421466028
3856	1.421424487	1.421424487
3857	1.421371814	1.421371814
3858	1.421265062	1.421265062
3859	1.42123562	1.42123562
3860	1.421172112	1.421172112
3861	1.421114015	1.421114015
3862	1.421073072	1.421073072
3863	1.420991851	1.420991851
3864	1.420941109	1.420941109
3865	1.420884158	1.420884158
3866	1.420848867	1.420848867
3867	1.420845338	1.420845338
3868	1.420800371	1.420800371
3869	1.420794773	1.420794773
3870	1.420713354	1.420713354
3871	1.420666071	1.420666071
3872	1.420601502	1.420601502
3873	1.42054466	1.42054466
3874	1.42048112	1.42048112
3875	1.420430116	1.420430116
3876	1.420394996	1.420394996
3877	1.420366389	1.420366389
3878	1.42032305	1.42032305
3879	1.420283484	1.420283484
3880	1.420230464	1.420230464
3881	1.420179329	1.420179329
3882	1.420122288	1.420122288
3883	1.420093553	1.420093553
3884	1.420029262	1.420029262
3885	1.419992854	1.419992854
3886	1.41994646	1.41994646
3887	1.419926124	1.419926124
3888	1.419904022	1.419904022
3889	1.419845447	1.419845447
3890	1.419818472	1.419818472
3891	1.419770672	1.419770672
3892	1.419718668	1.419718668
3893	1.419637431	1.419637431
3894	1.419604484	1.419604484
3895	1.41956575	1.41956575
3896	1.419551926	1.419551926
3897	1.41950034	1.41950034
3898	1.419438764	1.419438764
3899	1.419399051	1.419399051
3900	1.419331501	1.419331501
3901	1.419304882	1.419304882
3902	1.419267359	1.419267359
3903	1.419214484	1.419214484
3904	1.419195478	1.419195478
3905	1.41914857	1.41914857
3906	1.419113297	1.419113297
3907	1.419072174	1.419072174
3908	1.419030502	1.419030502
3909	1.418962995	1.418962995
3910	1.418938502	1.418938502
3911	1.418877206	1.418877206
3912	1.418852772	1.418852772
3913	1.418818893	1.418818893
3914	1.41877374	1.41877374
3915	1.41874516	1.41874516
3916	1.41870744	1.41870744
3917	1.418670876	1.418670876
3918	1.418652776	1.418652776
3919	1.418562946	1.418562946
3920	1.418498769	1.418498769
3921	1.418444219	1.418444219
3922	1.4183943	1.4183943
3923	1.418336699	1.418336699
3924	1.418313658	1.418313658
3925	1.418284399	1.418284399
3926	1.418254224	1.418254224
3927	1.418209297	1.418209297
3928	1.418181011	1.418181011
3929	1.418138155	1.418138155
3930	1.418099869	1.418099869
3931	1.418058351	1.418058351
3932	1.418040427	1.418040427
3933	1.417981958	1.417981958
3934	1.4179294	1.4179294
3935	1.417903243	1.417903243
3936	1.417873121	1.417873121
3937	1.41783806	1.41783806
3938	1.417770253	1.417770253
3939	1.41770476	1.41770476
3940	1.417654449	1.417654449
3941	1.417580229	1.417580229
3942	1.417531377	1.417531377
3943	1.417490513	1.417490513
3944	1.417452515	1.417452515
3945	1.417426715	1.417426715
3946	1.417402317	1.417402317
3947	1.417353581	1.417353581
3948	1.417269341	1.417269341
3949	1.417232435	1.417232435
3950	1.417204191	1.417204191
3951	1.417121162	1.417121162
3952	1.417060398	1.417060398
3953	1.416995665	1.416995665
3954	1.416977666	1.416977666
3955	1.416915004	1.416915004
3956	1.416850081	1.416850081
3957	1.416812981	1.416812981
3958	1.41677167	1.41677167
3959	1.416723766	1.416723766
3960	1.416685137	1.416685137
3961	1.416640038	1.416640038
3962	1.416573028	1.416573028
3963	1.416475864	1.416475864
3964	1.416393098	1.416393098
3965	1.416323146	1.416323146
3966	1.416320155	1.416320155
3967	1.416267597	1.416267597
3968	1.416217112	1.416217112
3969	1.416127433	1.416127433
3970	1.416100143	1.416100143
3971	1.416063084	1.416063084
3972	1.416022972	1.416022972
3973	1.415958863	1.415958863
3974	1.415912398	1.415912398
3975	1.415822638	1.415822638
3976	1.415781786	1.415781786
3977	1.415726582	1.415726582
3978	1.415672781	1.415672781
3979	1.415630153	1.415630153
3980	1.415566638	1.415566638
3981	1.415482902	1.415482902
3982	1.415432573	1.415432573
3983	1.415399956	1.415399956
3984	1.415316577	1.415316577
3985	1.415266976	1.415266976
3986	1.415186766	1.415186766
3987	1.415173081	1.415173081
3988	1.415128545	1.415128545
3989	1.415083213	1.415083213
3990	1.415025783	1.415025783
3991	1.415000183	1.415000183
3992	1.414969022	1.414969022
3993	1.414947637	1.414947637
3994	1.414873886	1.414873886
3995	1.414826896	1.414826896
3996	1.414770127	1.414770127
3997	1.41469655	1.41469655
3998	1.414673756	1.414673756
3999	1.41463177	1.41463177
4000	1.414602435	1.414602435
4001	1.414539851	1.414539851
4002	1.414522432	1.414522432
4003	1.41449285	1.41449285
4004	1.414452938	1.414452938
4005	1.414395054	1.414395054
4006	1.414339551	1.414339551
4007	1.414300001	1.414300001
4008	1.414274633	1.414274633
4009	1.41420372	1.41420372
4010	1.414163372	1.414163372
4011	1.414134271	1.414134271
4012	1.414115808	1.414115808
4013	1.414089641	1.414089641
4014	1.414053202	1.414053202
4015	1.414000315	1.414000315
4016	1.413959472	1.413959472
4017	1.413909639	1.413909639
4018	1.413839686	1.413839686
4019	1.413800428	1.413800428
4020	1.413749367	1.413749367
4021	1.413746431	1.413746431
4022	1.413717017	1.413717017
4023	1.413671456	1.413671456
4024	1.413605895	1.413605895
4025	1.413507854	1.413507854
4026	1.413469993	1.413469993
4027	1.413417452	1.413417452
4028	1.413363134	1.413363134
4029	1.413338238	1.413338238
4030	1.413319948	1.413319948
4031	1.413252658	1.413252658
4032	1.413231858	1.413231858
4033	1.413196927	1.413196927
4034	1.413145599	1.413145599
4035	1.413127918	1.413127918
4036	1.413097878	1.413097878
4037	1.413012712	1.413012712
4038	1.412929254	1.412929254
4039	1.412863719	1.412863719
4040	1.412843404	1.412843404
4041	1.412763913	1.412763913
4042	1.412721137	1.412721137
4043	1.412699473	1.412699473
4044	1.412677625	1.412677625
4045	1.41262334	1.41262334
4046	1.412600634	1.412600634
4047	1.412519784	1.412519784
4048	1.412457046	1.412457046
4049	1.412387572	1.412387572
4050	1.412358803	1.412358803
4051	1.412324033	1.412324033
4052	1.412295446	1.412295446
4053	1.412256879	1.412256879
4054	1.412246166	1.412246166
4055	1.412224985	1.412224985
4056	1.412181825	1.412181825
4057	1.412139949	1.412139949
4058	1.412099481	1.412099481
4059	1.412077072	1.412077072
4060	1.411970904	1.411970904
4061	1.411875811	1.411875811
4062	1.41184801	1.41184801
4063	1.411787509	1.411787509
4064	1.411733557	1.411733557
4065	1.411667968	1.411667968
4066	1.41162969	1.41162969
4067	1.411567893	1.411567893
4068	1.411546395	1.411546395
4069	1.411484166	1.411484166
4070	1.411459788	1.411459788
4071	1.411371092	1.411371092
4072	1.411325823	1.411325823
4073	1.411252128	1.411252128
4074	1.411184433	1.411184433
4075	1.411139832	1.411139832
4076	1.411102153	1.411102153
4077	1.411024831	1.411024831
4078	1.410979429	1.410979429
4079	1.41090014	1.41090014
4080	1.410834511	1.410834511
4081	1.410770718	1.410770718
4082	1.410738974	1.410738974
4083	1.410685595	1.410685595
4084	1.410603777	1.410603777
4085	1.410515272	1.410515272
4086	1.410491613	1.410491613
4087	1.410445335	1.410445335
4088	1.410412848	1.410412848
4089	1.410362522	1.410362522
4090	1.410296133	1.410296133
4091	1.410259044	1.410259044
4092	1.41022735	1.41022735
4093	1.410194122	1.410194122
4094	1.410142194	1.410142194
4095	1.41009615	1.41009615
4096	1.410041888	1.410041888
4097	1.409976833	1.409976833
4098	1.409944335	1.409944335
4099	1.409907237	1.409907237
4100	1.409855606	1.409855606
4101	1.409798943	1.409798943
4102	1.409734674	1.409734674
4103	1.409691622	1.409691622
4104	1.409656357	1.409656357
4105	1.409582636	1.409582636
4106	1.409550681	1.409550681
4107	1.409531667	1.409531667
4108	1.409489406	1.409489406
4109	1.409439661	1.409439661
4110	1.409374394	1.409374394
4111	1.409289861	1.409289861
4112	1.409254464	1.409254464
4113	1.409193299	1.409193299
4114	1.409136548	1.409136548
4115	1.409080593	1.409080593
4116	1.409043166	1.409043166
4117	1.408943703	1.408943703
4118	1.408890624	1.408890624
4119	1.408840428	1.408840428
4120	1.408803853	1.408803853
4121	1.408788757	1.408788757
4122	1.408720821	1.408720821
4123	1.408693756	1.408693756
4124	1.408626736	1.408626736
4125	1.408572479	1.408572479
4126	1.408522885	1.408522885
4127	1.408435294	1.408435294
4128	1.408394719	1.408394719
4129	1.408335787	1.408335787
4130	1.408285694	1.408285694
4131	1.408240694	1.408240694
4132	1.408184028	1.408184028
4133	1.408159102	1.408159102
4134	1.408131597	1.408131597
4135	1.408113423	1.408113423
4136	1.408092916	1.408092916
4137	1.408035139	1.408035139
4138	1.408009473	1.408009473
4139	1.407959982	1.407959982
4140	1.407902445	1.407902445
4141	1.407867013	1.407867013
4142	1.407802533	1.407802533
4143	1.407765133	1.407765133
4144	1.407683759	1.407683759
4145	1.407629527	1.407629527
4146	1.407542556	1.407542556
4147	1.407497533	1.407497533
4148	1.407472348	1.407472348
4149	1.407454043	1.407454043
4150	1.407397039	1.407397039
4151	1.407349492	1.407349492
4152	1.407318899	1.407318899
4153	1.407280012	1.407280012
4154	1.40723025	1.40723025
4155	1.407158122	1.407158122
4156	1.40711966	1.40711966
4157	1.407076037	1.407076037
4158	1.407026881	1.407026881
4159	1.406985344	1.406985344
4160	1.406967402	1.406967402
4161	1.406920762	1.406920762
4162	1.406829875	1.406829875
4163	1.406719869	1.406719869
4164	1.406680105	1.406680105
4165	1.406657672	1.406657672
4166	1.406576725	1.406576725
4167	1.406487414	1.406487414
4168	1.406468297	1.406468297
4169	1.406429448	1.406429448
4170	1.406357587	1.406357587
4171	1.406330415	1.406330415
4172	1.40630355	1.40630355
4173	1.406259594	1.406259594
4174	1.406221784	1.406221784
4175	1.406188707	1.406188707
4176	1.406161163	1.406161163
4177	1.406121629	1.406121629
4178	1.406083201	1.406083201
4179	1.406044525	1.406044525
4180	1.406003082	1.406003082
4181	1.405980392	1.405980392
4182	1.405922651	1.405922651
4183	1.405900575	1.405900575
4184	1.405884955	1.405884955
4185	1.405831146	1.405831146
4186	1.405784285	1.405784285
4187	1.40575704	1.40575704
4188	1.405723891	1.405723891
4189	1.405677026	1.405677026
4190	1.405616874	1.405616874
4191	1.405575418	1.405575418
